,Курс,Регион,Муниципалитет,Школа,user_id,Класс,Всего просмотров уроков,Из них онлайн,Из них в записи,Решал задач,Всего задач,Набрал баллов,Всего баллов
226,755,Амурская область,г Благовещенск,SCHOOL-915B-BBB0-CA66,666235,7 класс,164,0,164,216,216,171.32,224
227,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666236,7 класс,0,0,0,0,216,0.0,224
228,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666237,7 класс,0,0,0,0,216,0.0,224
229,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666238,7 класс,0,0,0,0,216,0.0,224
230,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666239,7 класс,0,0,0,0,216,0.0,224
231,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666240,7 класс,0,0,0,0,216,0.0,224
232,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666241,7 класс,0,0,0,0,216,0.0,224
233,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666242,7 класс,0,0,0,0,216,0.0,224
234,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666243,7 класс,0,0,0,0,216,0.0,224
235,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666244,7 класс,0,0,0,0,216,0.0,224
236,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666245,7 класс,0,0,0,0,216,0.0,224
237,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666246,7 класс,0,0,0,0,216,0.0,224
238,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666247,7 класс,0,0,0,0,216,0.0,224
239,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666248,7 класс,0,0,0,0,216,0.0,224
240,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666249,7 класс,0,0,0,0,216,0.0,224
241,755,Амурская область,г Благовещенск,SCHOOL-C600-EEFC-A5FA,666250,7 класс,0,0,0,0,216,0.0,224
242,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666251,7 класс,0,0,0,0,216,0.0,224
243,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666252,7 класс,0,0,0,0,216,0.0,224
244,755,Амурская область,г Благовещенск,SCHOOL-915B-BBB0-CA66,666253,7 класс,104,0,104,140,216,74.4,224
245,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666254,7 класс,0,0,0,0,216,0.0,224
246,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666255,7 класс,0,0,0,0,216,0.0,224
247,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666256,7 класс,0,0,0,0,216,0.0,224
248,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666257,7 класс,0,0,0,0,216,0.0,224
249,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666258,7 класс,0,0,0,0,216,0.0,224
250,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666259,7 класс,0,0,0,0,216,0.0,224
251,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666260,7 класс,0,0,0,0,216,0.0,224
252,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666261,7 класс,0,0,0,0,216,0.0,224
253,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666262,7 класс,0,0,0,0,216,0.0,224
254,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666263,7 класс,0,0,0,0,216,0.0,224
255,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666264,7 класс,0,0,0,0,216,0.0,224
256,755,Амурская область,Серышевский р-н,SCHOOL-3216-C1FD-2EB7,666265,7 класс,0,0,0,0,216,0.0,224
257,755,Амурская область,Серышевский р-н,SCHOOL-3216-C1FD-2EB7,666266,7 класс,0,0,0,0,216,0.0,224
258,755,Амурская область,Серышевский р-н,SCHOOL-3216-C1FD-2EB7,666267,7 класс,0,0,0,0,216,0.0,224
259,755,Амурская область,г Благовещенск,SCHOOL-915B-BBB0-CA66,666268,7 класс,20,0,20,0,216,0.0,224
260,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666269,7 класс,0,0,0,0,216,0.0,224
261,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666270,7 класс,0,0,0,0,216,0.0,224
262,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666271,7 класс,0,0,0,0,216,0.0,224
263,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666272,7 класс,0,0,0,0,216,0.0,224
264,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666273,7 класс,0,0,0,0,216,0.0,224
265,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666274,7 класс,0,0,0,0,216,0.0,224
266,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666275,7 класс,0,0,0,0,216,0.0,224
267,755,Амурская область,Ивановский р-н,SCHOOL-404C-EE57-8D56,666276,7 класс,0,0,0,0,216,0.0,224
268,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666277,7 класс,0,0,0,0,216,0.0,224
269,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666278,7 класс,0,0,0,0,216,0.0,224
270,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666279,7 класс,0,0,0,0,216,0.0,224
271,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666280,7 класс,0,0,0,0,216,0.0,224
272,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666281,7 класс,0,0,0,0,216,0.0,224
273,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666282,7 класс,0,0,0,0,216,0.0,224
274,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666283,7 класс,0,0,0,0,216,0.0,224
275,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666284,7 класс,0,0,0,0,216,0.0,224
276,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666285,7 класс,0,0,0,0,216,0.0,224
277,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666286,7 класс,0,0,0,0,216,0.0,224
278,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666287,7 класс,0,0,0,0,216,0.0,224
279,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666288,7 класс,0,0,0,0,216,0.0,224
280,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666289,7 класс,0,0,0,0,216,0.0,224
281,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666290,7 класс,0,0,0,0,216,0.0,224
282,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666291,7 класс,0,0,0,0,216,0.0,224
283,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666292,7 класс,0,0,0,0,216,0.0,224
284,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666293,7 класс,0,0,0,0,216,0.0,224
285,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666294,7 класс,0,0,0,0,216,0.0,224
286,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666295,7 класс,0,0,0,0,216,0.0,224
287,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666296,7 класс,0,0,0,0,216,0.0,224
288,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666297,7 класс,0,0,0,0,216,0.0,224
289,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666298,7 класс,0,0,0,0,216,0.0,224
290,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666299,7 класс,0,0,0,0,216,0.0,224
291,755,Амурская область,г Благовещенск,SCHOOL-915B-BBB0-CA66,666300,7 класс,56,0,56,20,216,16.0,224
292,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666302,7 класс,0,0,0,0,216,0.0,224
293,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666303,7 класс,0,0,0,0,216,0.0,224
294,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666304,7 класс,0,0,0,0,216,0.0,224
295,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666305,7 класс,0,0,0,0,216,0.0,224
296,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666306,7 класс,0,0,0,0,216,0.0,224
297,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666307,7 класс,0,0,0,0,216,0.0,224
298,755,Амурская область,г Благовещенск,SCHOOL-B1C9-FBD0-C026,666308,7 класс,0,0,0,0,216,0.0,224
299,755,Амурская область,г Благовещенск,SCHOOL-C600-EEFC-A5FA,666309,7 класс,0,0,0,0,216,0.0,224
300,755,Амурская область,г Благовещенск,SCHOOL-C600-EEFC-A5FA,666310,7 класс,0,0,0,0,216,0.0,224
301,755,Амурская область,г Благовещенск,SCHOOL-C600-EEFC-A5FA,666311,7 класс,0,0,0,0,216,0.0,224
302,755,Амурская область,г Благовещенск,SCHOOL-4FFA-D57B-06EA,666312,7 класс,16,0,16,20,216,18.68,224
303,755,Амурская область,г Благовещенск,SCHOOL-4FFA-D57B-06EA,666313,7 класс,24,0,24,20,216,19.32,224
304,755,Амурская область,г Благовещенск,SCHOOL-4FFA-D57B-06EA,666314,7 класс,0,0,0,0,216,0.0,224
305,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666315,7 класс,0,0,0,0,216,0.0,224
306,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666316,7 класс,0,0,0,0,216,0.0,224
307,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666317,7 класс,0,0,0,0,216,0.0,224
308,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666318,7 класс,0,0,0,0,216,0.0,224
309,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666319,7 класс,0,0,0,0,216,0.0,224
310,755,Амурская область,г Благовещенск,SCHOOL-915B-BBB0-CA66,666320,7 класс,20,0,20,80,216,56.52,224
311,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666321,7 класс,0,0,0,0,216,0.0,224
312,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666322,7 класс,0,0,0,0,216,0.0,224
313,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666323,7 класс,0,0,0,0,216,0.0,224
314,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666324,7 класс,0,0,0,0,216,0.0,224
315,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666325,7 класс,0,0,0,0,216,0.0,224
316,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666326,7 класс,0,0,0,0,216,0.0,224
317,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666327,7 класс,0,0,0,0,216,0.0,224
318,755,Амурская область,Серышевский р-н,SCHOOL-3216-C1FD-2EB7,666328,7 класс,4,4,0,0,216,0.0,224
319,755,Амурская область,г Благовещенск,SCHOOL-4FFA-D57B-06EA,666329,7 класс,16,0,16,20,216,14.4,224
320,755,Амурская область,г Благовещенск,SCHOOL-4FFA-D57B-06EA,666330,7 класс,12,0,12,20,216,13.08,224
321,755,Амурская область,г Благовещенск,SCHOOL-4FFA-D57B-06EA,666331,7 класс,0,0,0,0,216,0.0,224
322,755,Амурская область,г Благовещенск,SCHOOL-4FFA-D57B-06EA,666332,7 класс,12,0,12,20,216,14.4,224
323,755,Амурская область,г Благовещенск,SCHOOL-4FFA-D57B-06EA,666333,7 класс,24,0,24,20,216,14.0,224
324,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666334,7 класс,0,0,0,0,216,0.0,224
325,755,Амурская область,г Благовещенск,SCHOOL-4FFA-D57B-06EA,666335,7 класс,16,0,16,20,216,16.64,224
326,755,Амурская область,г Благовещенск,SCHOOL-4FFA-D57B-06EA,666336,7 класс,0,0,0,0,216,0.0,224
327,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666337,7 класс,0,0,0,0,216,0.0,224
328,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666338,7 класс,0,0,0,0,216,0.0,224
329,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666339,7 класс,0,0,0,0,216,0.0,224
330,755,Амурская область,г Благовещенск,SCHOOL-D356-5E04-540F,666340,7 класс,0,0,0,0,216,0.0,224
331,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666341,7 класс,0,0,0,0,216,0.0,224
332,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666342,7 класс,0,0,0,0,216,0.0,224
333,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666343,7 класс,0,0,0,0,216,0.0,224
334,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666344,7 класс,0,0,0,0,216,0.0,224
335,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666345,7 класс,0,0,0,0,216,0.0,224
336,755,Амурская область,Ивановский р-н,SCHOOL-4045-0986-03A7,666346,7 класс,0,0,0,0,216,0.0,224
337,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666347,7 класс,0,0,0,0,216,0.0,224
338,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666348,7 класс,0,0,0,0,216,0.0,224
339,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666349,7 класс,0,0,0,0,216,0.0,224
340,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666350,7 класс,0,0,0,0,216,0.0,224
341,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666351,7 класс,0,0,0,0,216,0.0,224
342,755,Амурская область,г Благовещенск,SCHOOL-0810-0871-A754,666352,7 класс,0,0,0,0,216,0.0,224
